Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ECTM.S1SG1340,2014.06,220.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.07,225.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.08,224.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.09,224.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.10,229.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.11,231.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2014.12,229.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2015.01,227.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2015.02,229.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2015.03,233.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2015.04,230.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2015.05,232.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2015.06,232.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2015.07,227.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2015.08,235,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2015.09,234.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2015.10,237,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2015.11,238.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2015.12,238.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2016.01,232.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2016.02,232.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2016.03,237,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2016.04,245.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2016.05,239.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2016.06,244.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2016.07,244.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2016.08,242.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2016.09,247.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2016.10,248.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2016.11,245.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2016.12,248.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2017.01,253.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2017.02,256.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2017.03,259.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2017.04,260.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2017.05,262.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2017.06,268.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2017.07,272.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2017.08,272.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2017.09,270.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2017.10,275.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2017.11,282.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2017.12,287,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2018.01,297.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2018.02,299.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2018.03,299.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2018.04,305.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2018.05,304.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2018.06,304.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2018.07,312.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2018.08,313.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2018.09,319.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2018.10,316,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2018.11,314,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2018.12,303.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2019.01,323.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2019.02,322,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2019.03,319.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2019.04,319.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2019.05,323.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2019.06,325.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2019.07,324.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2019.08,331.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2019.09,335.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2019.10,330.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2019.11,353.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2019.12,357,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2020.01,362.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2020.02,358.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2020.03,347.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2020.04,114.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2020.05,303.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2020.06,375.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
ECTM.S1SG1340,2020.07,368.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Pharmaceutical and other store-based retailing,,,
